epoch;loss;seq_loss;single_loss;train_acc;train_auprc;train_auroc;train_minpse;train_prec0;train_prec1;train_rec0;train_rec1;val_acc;val_auprc;val_auroc;val_loss;val_minpse;val_prec0;val_prec1;val_rec0;val_rec1;val_seq_loss;val_single_loss
83;0.24496181309223175;0.24877989292144775;0.24148914217948914;0.9113357;0.740399045538204;0.9333575632228357;0.6615998006478944;0.9205461;0.802945;0.9821351;0.4619985;0.9079774;0.6207188188248263;0.8930809985632183;0.2438434362411499;0.57;0.9197843;0.74654377;0.9802443;0.405;0.245890811085701;0.24179652333259583
84;0.24116797745227814;0.24502454698085785;0.23721538484096527;0.91150534;0.7338400228649726;0.9311630287278386;0.6571143782706205;0.93259406;0.7294118;0.9674899;0.5561924;0.90640706;0.6231545276609136;0.8913586566091956;0.2490442991256714;0.59;0.92980635;0.6746575;0.96587646;0.4925;0.25119683146476746;0.24689213931560516
85;0.24396708607673645;0.2470501959323883;0.24098359048366547;0.9122176;0.7439698740045951;0.9348158230147169;0.6633441315723897;0.9204675;0.8134624;0.9833523;0.46075255;0.90295225;0.6143895391846618;0.8914942528735632;0.24776113033294678;0.5875;0.91652644;0.713615;0.9780891;0.38;0.2485201209783554;0.2470017373561859
86;0.2424212247133255;0.24619995057582855;0.23867395520210266;0.9142867;0.7431996718397771;0.93394530616597;0.662266500622665;0.9315976;0.755854;0.97216225;0.54697233;0.9070352;0.6279722343233055;0.8958001077586207;0.24171040952205658;0.6059850374064838;0.92926157;0.6818182;0.96731323;0.4875;0.2436036467552185;0.23981697857379913
87;0.24140380322933197;0.2449307143688202;0.23790863156318665;0.912896;0.7391805850121554;0.9334416229432679;0.6574489287493772;0.92784816;0.7657227;0.9749892;0.51881385;0.9032663;0.6245379536378026;0.8944746767241378;0.24237653613090515;0.5760598503740648;0.9231032;0.6782946;0.97018677;0.4375;0.2438357174396515;0.24091725051403046
88;0.243642196059227;0.2470988780260086;0.24017512798309326;0.9109287;0.7287187114644958;0.9299151750685181;0.6537120079720976;0.925937;0.76003;0.9748714;0.5051084;0.9026382;0.6063658919590788;0.8928340517241379;0.24490639567375183;0.5810473815461347;0.9239205;0.66917294;0.9683908;0.445;0.2465183138847351;0.24329447746276855
89;0.24177585542201996;0.24545247852802277;0.2380443960428238;0.91442233;0.74496929390771;0.9341251860426092;0.6623473710441067;0.93144554;0.75778544;0.9725156;0.5457264;0.9035804;0.610843447792526;0.8931609195402299;0.2479916363954544;0.5760598503740648;0.9260406;0.66787004;0.96695405;0.4625;0.24989384412765503;0.24608959257602692
90;0.24132566154003143;0.24497395753860474;0.2375805824995041;0.9123872;0.7353514574133001;0.9328201201135767;0.6583603289309743;0.92983246;0.75;0.9719266;0.5345128;0.9013819;0.611535457053047;0.8911108117816093;0.2471914440393448;0.5775;0.9223666;0.6653846;0.96875;0.4325;0.2488420307636261;0.24554097652435303
91;0.24126246571540833;0.24433887004852295;0.238119974732399;0.91286206;0.7424759969845113;0.934001182911985;0.6614349775784754;0.9287747;0.7598992;0.9738113;0.5260404;0.90201;0.6159227838208178;0.8925152658045977;0.24732832610607147;0.5785536159600998;0.9232877;0.6666667;0.9683908;0.44;0.24937309324741364;0.24528323113918304
92;0.2431780844926834;0.24605326354503632;0.24032777547836304;0.9113357;0.743708809447118;0.9348531932180797;0.665337652628956;0.92448276;0.7731355;0.97718793;0.49339646;0.9057789;0.6233290358952399;0.8945420258620689;0.24339742958545685;0.5915841584158416;0.9215886;0.710084;0.9752155;0.4225;0.24651964008808136;0.24027526378631592
93;0.2429954707622528;0.246768981218338;0.23926299810409546;0.90977544;0.7291936128642621;0.9313258501021706;0.6604384653712008;0.9222481;0.7735544;0.9780125;0.47670072;0.9026382;0.6079368985314035;0.8934258261494252;0.24753528833389282;0.585;0.9196065;0.69067794;0.9737787;0.4075;0.24951153993606567;0.2455589473247528
94;0.24083934724330902;0.2439202517271042;0.23771096765995026;0.91398144;0.7485051669350649;0.9357473679151654;0.6711509715994021;0.92432374;0.80032533;0.98072165;0.4904062;0.9054648;0.6262532861616704;0.8944243893678161;0.2453964650630951;0.5866336633663366;0.92041993;0.71428573;0.9762931;0.4125;0.24810120463371277;0.24269162118434906
95;0.24279607832431793;0.24689434468746185;0.23871436715126038;0.91231936;0.7388645967607192;0.9332918828523228;0.665337652628956;0.92818654;0.75869566;0.97385055;0.52180415;0.9051508;0.6210771141909522;0.8930369971264369;0.2468416839838028;0.5775;0.925;0.68560606;0.97018677;0.4525;0.24857750535011292;0.24510593712329865
96;0.23986664414405823;0.24350956082344055;0.236228346824646;0.915406;0.7487255246135974;0.9346860423987973;0.6644278606965174;0.9300663;0.7740888;0.9754211;0.5345128;0.90420854;0.6187358133755786;0.8924766522988506;0.24542950093746185;0.5825;0.9237607;0.6833977;0.97054595;0.4425;0.24612583220005035;0.2447333186864853
97;0.24014119803905487;0.24320051074028015;0.23701034486293793;0.91337085;0.7457330516500609;0.935499053456141;0.6675803638175928;0.92543906;0.7859663;0.9785622;0.49962622;0.9051508;0.6254862016639755;0.8942672413793104;0.24202492833137512;0.589242053789731;0.91982406;0.7149123;0.9766523;0.4075;0.24280226230621338;0.24124747514724731
98;0.24011960625648499;0.2436315417289734;0.23664869368076324;0.91567737;0.7482259788851249;0.9351778918053021;0.665089641434263;0.93579584;0.7452618;0.9688641;0.5781211;0.90232414;0.6258522457279202;0.8958072916666666;0.2474079579114914;0.585;0.92829925;0.64983165;0.9626437;0.4825;0.24833761155605316;0.24647842347621918
99;0.23924322426319122;0.24288053810596466;0.23553448915481567;0.9118784;0.7327608731410293;0.9308209487644483;0.6598554697233989;0.94109935;0.69890356;0.95794886;0.6194867;0.90106785;0.6234427047130108;0.8949290589080461;0.24905714392662048;0.571072319201995;0.93391913;0.6253687;0.9543822;0.53;0.2503468990325928;0.24776732921600342
