Feature,Mean_Abs_SHAP_Reference,Rank_Reference,Mean_Abs_SHAP_Perturbed,Rank_Perturbed,SHAP_Change,Absolute_SHAP_Change,Rank_Change
Glascow coma scale eye opening_full_min,0.019933639483289068,65,0.02140347729532237,68,0.0014698378120333033,0.0014698378120333033,3
ICU_Surgical Intensive Care Unit (SICU),0.013709786152581952,78,0.01228740116196216,86,-0.0014223849906197916,0.0014223849906197916,8
White blood cell count_full_std,0.06176211081086661,23,0.06314934718139661,28,0.0013872363705300025,0.0013872363705300025,5
Heart Rate_last10%_min,0.08463943395475637,9,0.08601595639080968,14,0.0013765224360533096,0.0013765224360533096,5
ICU_Neuro Surgical Intensive Care Unit (Neuro SICU),0.00479157924331621,103,0.003571377179746024,106,-0.0012202020635701857,0.0012202020635701857,3
Sodium_last25%_std,0.0025317096440529907,109,0.0037130072866612645,104,0.0011812976426082739,0.0011812976426082739,-5
Heart Rate_last10%_std,0.006717691303122415,94,0.007829549565234063,95,0.0011118582621116478,0.0011118582621116478,1
Bilirubin_full_std,0.0019810272283677668,112,0.0030878326028745203,108,0.0011068053745067535,0.0011068053745067535,-4
White blood cell count_last25%_std,0.02249406738895338,60,0.021402319537124466,69,-0.0010917478518289135,0.0010917478518289135,9
Sodium_full_std,0.013079037097945887,80,0.012025507314560105,87,-0.0010535297833857826,0.0010535297833857826,7
ICU_Coronary Care Unit (CCU),0.0021939432931544858,111,0.00324605605850287,107,0.001052112765348384,0.001052112765348384,-4
Platelets_last10%_std,0.000590216820174606,126,0.0016151660119984946,118,0.0010249491918238886,0.0010249491918238886,-8
Systolic blood pressure_last10%_min,0.0048306723283061005,101,0.005816862158060923,100,0.0009861898297548223,0.0009861898297548223,-1
Temperature_full_min,0.0032176982134718966,107,0.004021989362576526,103,0.0008042911491046296,0.0008042911491046296,-4
Glascow coma scale eye opening_full_std,0.015311613566701278,73,0.016099250355020467,77,0.000787636788319189,0.000787636788319189,4
Diastolic blood pressure_full_max,0.0008768771203891293,122,0.00014640011557069002,131,-0.0007304770048184393,0.0007304770048184393,9
ICU_Neuro Stepdown,0.001583590193766362,119,0.000875946585124693,123,-0.0007076436086416691,0.0007076436086416691,4
Glucose_last10%_std,0.0007332864624487223,124,2.6443598605221707e-05,142,-0.0007068428638435006,0.0007068428638435006,18
Glascow coma scale eye opening_last10%_std,0.011299521315252985,83,0.010635997485919074,90,-0.0006635238293339115,0.0006635238293339115,7
Lactate_full_mean,0.024576949507433887,53,0.02522863700702056,62,0.0006516874995866721,0.0006516874995866721,9
Systolic blood pressure_last10%_std,0.025281583932876977,52,0.025892552378435636,61,0.0006109684455586593,0.0006109684455586593,9
ICU_Trauma SICU (TSICU),0.003249496866194497,106,0.0026574267635332952,111,-0.0005920701026612017,0.0005920701026612017,5
Hematocrit_last10%_std,0.0016849709079196707,115,0.0022593220788100677,114,0.000574351170890397,0.000574351170890397,-1
Glucose_last25%_max,0.0006170861365693683,125,6.541830682406473e-05,135,-0.0005516678297453035,0.0005516678297453035,10
Weight_last10%_std,0.0018527001960965297,113,0.0023973917384589125,112,0.0005446915423623828,0.0005446915423623828,-1
Oxygen saturation_full_max,0.000523574463015201,129,6.588928888726091e-07,150,-0.0005229155701263284,0.0005229155701263284,21
pH_last25%_min,0.0005447209297680538,127,3.9091555596639695e-05,140,-0.0005056293741714142,0.0005056293741714142,13
Glascow coma scale verbal response_last25%_std,0.006741588695632506,93,0.006255757258014221,98,-0.0004858314376182853,0.0004858314376182853,5
Fraction inspired oxygen_full_max,0.04759327922645125,31,0.04806559585000089,42,0.0004723166235496429,0.0004723166235496429,11
Fraction inspired oxygen_full_min,0.010656299003250614,86,0.011117746166042905,89,0.0004614471627922903,0.0004614471627922903,3
pH_last10%_min,0.0004920227288392957,130,4.574237189225596e-05,138,-0.00044628035694703976,0.00044628035694703976,8
Hematocrit_full_std,0.00932204042918168,89,0.008901261130885994,93,-0.00042077929829568636,0.00042077929829568636,4
White blood cell count_last10%_std,0.0004908980718605408,131,0.0008506606248700358,124,0.000359762553009495,0.000359762553009495,-7
Heart Rate_full_mean,0.01434174138885168,74,0.014694470321830912,81,0.00035272893297923213,0.00035272893297923213,7
pH_full_max,0.0003915513647548561,134,5.414426819553386e-05,136,-0.00033740709655932224,0.00033740709655932224,2
Hematocrit_full_min,0.006370238893890725,97,0.006690297526926825,96,0.0003200586330360999,0.0003200586330360999,-1
Mean blood pressure_last25%_min,0.004826290468451268,102,0.0051297585432180225,102,0.00030346807476675473,0.00030346807476675473,0
Diastolic blood pressure_last10%_max,0.0031059164141295447,108,0.0028061487895226665,110,-0.0002997676246068782,0.0002997676246068782,2
Heart Rate_full_min,0.003333465776818524,105,0.0035833545487882197,105,0.0002498887719696958,0.0002498887719696958,0
Temperature_full_max,0.0004885935342076983,132,0.0002497217515909112,128,-0.00023887178261678711,0.00023887178261678711,-4
pH_last10%_max,0.00027956745744586443,136,4.677853418745511e-05,137,-0.00023278892325840933,0.00023278892325840933,1
Platelets_full_std,0.008401706233575343,90,0.008182812221540894,94,-0.00021889401203444882,0.00021889401203444882,4
Glucose_last10%_max,0.0002126346552379044,138,2.0181516626109374e-05,144,-0.000192453138611795,0.000192453138611795,6
Temperature_last25%_max,0.0018525893400867196,114,0.0020421812707432535,115,0.00018959193065653385,0.00018959193065653385,1
pH_full_mean,0.0002472655655497975,137,6.648129388188969e-05,134,-0.0001807842716679078,0.0001807842716679078,-3
Glucose_full_max,0.0001975930496352512,139,1.7689108584962727e-05,145,-0.00017990394105028848,0.00017990394105028848,6
Mean blood pressure_last10%_min,0.0013757350528312985,120,0.0015501008939184965,120,0.00017436584108719805,0.00017436584108719805,0
Oxygen saturation_last25%_max,0.00013732918753241814,141,4.01745508858429e-07,151,-0.00013692744202355972,0.00013692744202355972,10
Glascow coma scale verbal response_full_min,0.022485871497055852,61,0.022350640367040236,66,-0.00013523113001561587,0.00013523113001561587,5
Respiratory rate_last25%_max,0.002459920076206875,110,0.0023420039528941313,113,-0.00011791612331274372,0.00011791612331274372,3
Temperature_last10%_max,0.0008543405441864375,123,0.0009670558294244999,122,0.00011271528523806233,0.00011271528523806233,-1
Potassium_full_std,0.0016410875590041761,116,0.0015561880546637859,119,-8.489950434039024e-05,8.489950434039024e-05,3
