Feature,Mean_Abs_SHAP_Reference,Rank_Reference,Mean_Abs_SHAP_Perturbed,Rank_Perturbed,SHAP_Change,Absolute_SHAP_Change,Rank_Change
ICU_Coronary Care Unit (CCU),0.0017198244,170,0.0011501028,173,-0.00056972157,0.00056972157,3
Glascow coma scale eye opening_full_std,0.01807314,95,0.017545404,95,-0.0005277358,0.0005277358,0
Oxygen saturation_last10%_min,0.053813983,28,0.054335285,28,0.0005213022,0.0005213022,0
Sodium_full_min,0.0059415204,152,0.005435135,155,-0.00050638523,0.00050638523,3
pH_full_min,0.018882407,93,0.018378422,93,-0.0005039852,0.0005039852,0
Platelets_full_mean,0.037933644,47,0.038431037,45,0.0004973933,0.0004973933,-2
Potassium_full_max,0.0028725346,165,0.0033440602,163,0.0004715256,0.0004715256,-2
Glascow coma scale verbal response_full_min,0.0011509005,172,0.0016042016,170,0.00045330112,0.00045330112,-2
Creatinine_last10%_min,0.18794894,3,0.18752004,3,-0.00042890012,0.00042890012,0
ICU_Surgical Intensive Care Unit (SICU),0.035212792,50,0.035638124,52,0.0004253313,0.0004253313,2
Glascow coma scale motor response_full_mean,0.01697856,99,0.017394442,96,0.0004158821,0.0004158821,-3
Prothrombin time_full_min,0.049573652,33,0.049967263,33,0.00039361045,0.00039361045,0
Lactate_full_std,0.007504979,147,0.0078978045,147,0.00039282534,0.00039282534,0
Potassium_full_min,0.011373939,120,0.011726152,121,0.00035221316,0.00035221316,1
Respiratory rate_last10%_max,0.0052642603,156,0.004934699,156,-0.00032956153,0.00032956153,0
pH_last25%_std,0.0030614708,163,0.0027349,167,-0.00032657082,0.00032657082,4
Fraction inspired oxygen_last10%_min,0.03740247,48,0.03772781,47,0.00032534078,0.00032534078,-1
Glascow coma scale eye opening_full_min,0.010992491,126,0.011317474,125,0.00032498315,0.00032498315,-1
Lactate_full_max,0.0040556733,161,0.0037351046,161,-0.00032056868,0.00032056868,0
Respiratory rate_last10%_min,0.004602716,157,0.0049216365,157,0.0003189207,0.0003189207,0
Potassium_full_mean,0.0044566393,158,0.0047709504,158,0.00031431112,0.00031431112,0
Prothrombin time_full_std,0.00801049,142,0.008320169,144,0.00030967873,0.00030967873,2
Sodium_last10%_min,0.011775679,118,0.012068502,118,0.00029282272,0.00029282272,0
ICU_Cardiac Vascular Intensive Care Unit (CVICU),0.06642561,18,0.06671736,19,0.00029174984,0.00029174984,1
Sodium_last25%_std,0.0057103825,153,0.0059986464,150,0.0002882639,0.0002882639,-3
Sodium_full_max,0.044118438,41,0.043867134,39,-0.00025130436,0.00025130436,-2
Diastolic blood pressure_last25%_max,0.033449255,55,0.03370028,58,0.00025102496,0.00025102496,3
Diastolic blood pressure_last25%_min,0.007708438,145,0.007934802,146,0.000226364,0.000226364,1
Prothrombin time_full_mean,0.011177959,123,0.011399791,124,0.00022183172,0.00022183172,1
Prothrombin time_full_max,0.027335411,69,0.027533479,70,0.0001980681,0.0001980681,1
Heart Rate_full_min,0.025744567,71,0.025929725,75,0.0001851581,0.0001851581,4
Platelets_last10%_min,0.031037176,62,0.031216035,62,0.00017885864,0.00017885864,0
Glascow coma scale eye opening_full_max,0.00297003,164,0.0027950841,165,-0.00017494592,0.00017494592,1
Mean blood pressure_full_min,0.0099294195,135,0.009760928,137,-0.00016849115,0.00016849115,2
Hematocrit_last25%_std,0.0014865057,171,0.0013308262,171,-0.00015567953,0.00015567953,0
ICU_Trauma SICU (TSICU),0.002482467,169,0.0023338872,169,-0.00014857994,0.00014857994,0
Lactate_full_mean,0.0042483155,160,0.004102402,160,-0.00014591357,0.00014591357,0
Glascow coma scale verbal response_last10%_std,0.008386487,141,0.008529933,142,0.00014344603,0.00014344603,1
Mean blood pressure_last25%_min,0.008937749,140,0.00879714,139,-0.00014060922,0.00014060922,-1
Glascow coma scale verbal response_last25%_std,0.0038233844,162,0.0037018529,162,-0.00012153154,0.00012153154,0
