epoch;loss;train_acc;train_auprc;train_auroc;train_minpse;train_prec0;train_prec1;train_rec0;train_rec1;val_acc;val_auprc;val_auroc;val_loss;val_minpse;val_prec0;val_prec1;val_rec0;val_rec1
6;0.39355209469795227;0.8644258;0.24130937440458183;0.5868949051551675;0.2656366807874408;0.8649466;0.625;0.99905765;0.009967606;0.87405777;0.21510099330728355;0.5756667564655172;0.36978796124458313;0.24504950495049505;0.8752756;0.44444445;0.99820405;0.01
7;0.39262619614601135;0.86673224;0.23284177110571685;0.5724936253692834;0.2516786868938075;0.8689367;0.6448276;0.9959559;0.046598554;0.8743719;0.2131893646500018;0.5612526939655172;0.3694922626018524;0.2425;0.8779328;0.5;0.9946121;0.0375
8;0.39367374777793884;0.8645275;0.25103232358962946;0.6263834888099795;0.2660709853561678;0.86508447;0.63380283;0.99897915;0.011213556;0.8737437;0.22987602130430912;0.628579831178161;0.36832454800605774;0.2562189054726368;0.874764;0.33333334;0.99856323;0.005
9;0.39227497577667236;0.8641205;0.24049418495246214;0.57929514425011;0.2555417185554172;0.8641129;0.8888889;0.9999607;0.0019935211;0.8743719;0.21400686745301045;0.5686920797413795;0.36810165643692017;0.2375;0.8743719;0.0;1.0;0.0
10;0.3916063904762268;0.8660539;0.254150487926998;0.6358530269184732;0.25242960378769;0.8685184;0.6126761;0.99568105;0.043359082;0.87405777;0.23632737089395972;0.6432861889367817;0.365301251411438;0.24937655860349128;0.87741524;0.4814815;0.9949713;0.0325
11;0.39009013772010803;0.86652875;0.23881032954905354;0.5705308164657098;0.24545228008970846;0.8686571;0.6413044;0.99611294;0.044106655;0.87405777;0.22019628858004908;0.5684756645114942;0.3701355457305908;0.235;0.87717634;0.48;0.99533045;0.03
12;0.3902543783187866;0.86595213;0.25186745477371836;0.5786533003671948;0.15973087465736358;0.86712164;0.6723164;0.99772274;0.029653626;0.8743719;0.21832654442427935;0.5638115122126437;0.37235957384109497;0.14;0.8769766;0.5;0.99604887;0.0275
13;0.38924744725227356;0.8663591;0.27845718551251486;0.5787076165562163;0.1669573884874159;0.8676526;0.67980295;0.99744785;0.034388237;0.8737437;0.26335216520486177;0.5797867277298852;0.3686922490596771;0.165;0.87666035;0.45454547;0.99568963;0.025
14;0.3895491361618042;0.86642694;0.25386459749743495;0.5834478695740668;0.2667496886674969;0.86861837;0.6353791;0.9960344;0.043857463;0.87405777;0.20890135395411238;0.5689390265804599;0.3722827136516571;0.23267326732673269;0.87741524;0.4814815;0.9949713;0.0325
15;0.38904324173927307;0.86459535;0.25808148956358185;0.5832108067798855;0.2850735110889609;0.8646969;0.7837838;0.9996859;0.0072265137;0.8743719;0.2324427159875155;0.573991558908046;0.3686971366405487;0.2925;0.87460715;0.5;0.9996408;0.0025
16;0.3879987895488739;0.86618954;0.2677644097638584;0.595903350038403;0.28158484923997007;0.8679316;0.6465517;0.9967804;0.03737852;0.8728015;0.24622356655257804;0.6011049748563217;0.3662142753601074;0.26119402985074625;0.87606704;0.3809524;0.99533045;0.02
17;0.3874346911907196;0.8641205;0.3078829564982829;0.6630748645566171;0.35342465753424657;0.86413765;0.8181818;0.9999215;0.0022427111;0.8743719;0.28370804600660326;0.658916576867816;0.35930952429771423;0.3525;0.8743719;0.0;1.0;0.0
18;0.3849359154701233;0.86571467;0.2461814336611396;0.5742649064770913;0.20209319710939447;0.8690043;0.58035713;0.99446386;0.048592076;0.875;0.22304661116964522;0.5681173670977011;0.36678457260131836;0.1975;0.87801015;0.53571427;0.99533045;0.0375
19;0.38755080103874207;0.8643918;0.28437364630745593;0.6290293422579061;0.31946174931472715;0.8644217;0.82608694;0.99984294;0.0047346125;0.87468594;0.2581261679116129;0.632443875718391;0.3611465096473694;0.29782082324455206;0.87464654;1.0;1.0;0.0025
20;0.38570886850357056;0.86462927;0.25230494658852354;0.6004804343479201;0.2723648143533516;0.86477584;0.7619048;0.9996074;0.0079740845;0.8743719;0.2229867687619344;0.5945990481321839;0.3687242567539215;0.2325;0.8750787;0.5;0.9989224;0.0075
21;0.38398250937461853;0.86571467;0.3108269541566056;0.7437467527328361;0.30276601046598556;0.8679691;0.6062992;0.99607366;0.03837528;0.8731156;0.2821947140132397;0.7364668642241379;0.3504584729671478;0.2925;0.87682074;0.42307693;0.9946121;0.0275
22;0.3840956687927246;0.8643579;0.2864996298945387;0.650468401426175;0.3367372353673724;0.86466473;0.65909094;0.99941105;0.0072265137;0.875;0.2657158190701937;0.6474977550287356;0.3606126606464386;0.32505643340857787;0.87515724;0.75;0.9996408;0.0075
23;0.38427889347076416;0.8647649;0.31265915386700266;0.6487693560066576;0.36406678295539496;0.8655391;0.63265306;0.99858654;0.015449788;0.875;0.2888246928371378;0.6527586206896552;0.35912713408470154;0.3775;0.8758664;0.6;0.99856323;0.015
24;0.38522738218307495;0.86591816;0.33194144589909264;0.7172710814788136;0.37645312886470444;0.8670921;0.67045456;0.99772274;0.029404435;0.87405777;0.32137586152120867;0.7404103807471263;0.3529515862464905;0.3825;0.8766993;0.47619048;0.99604887;0.025
25;0.3787297308444977;0.8639509;0.3436931869305852;0.7421785299312434;0.39647257791737134;0.8640652;0.5833333;0.99980366;0.001744331;0.87468594;0.31333580174029063;0.734950161637931;0.35033708810806274;0.37037037037037035;0.8748821;0.6666667;0.9996408;0.005
26;0.382150262594223;0.86622345;0.32452628475755924;0.7016581245820923;0.3800747198007472;0.8676345;0.6666667;0.99729085;0.034388237;0.87405777;0.2900329822006993;0.6920065553160917;0.3562983572483063;0.35960591133004927;0.87717634;0.48;0.99533045;0.03
27;0.3811314105987549;0.86588424;0.30251508856314246;0.7393964334981552;0.27455357142857145;0.86681217;0.6903226;0.99811536;0.026663344;0.8737437;0.2738756741090794;0.7378466235632184;0.3562084436416626;0.27;0.87618446;0.44444445;0.99640805;0.02
28;0.3783568739891052;0.8646971;0.3528608467145398;0.7511411756465406;0.4033383158943697;0.8652813;0.65;0.99890065;0.012957887;0.87531406;0.3219101310208128;0.7374236709770116;0.3518156111240387;0.3656716417910448;0.87614244;0.6363636;0.99856323;0.0175
29;0.3834180533885956;0.8660539;0.3309284133408444;0.710467282912849;0.3896551724137931;0.8674111;0.6632653;0.9974086;0.03239472;0.87468594;0.2964583909803188;0.6957834949712645;0.35371315479278564;0.3625;0.877254;0.5217391;0.99604887;0.03
30;0.3775397837162018;0.86547726;0.36564180299152704;0.7665427088688371;0.4044917257683215;0.8664826;0.66206896;0.9980761;0.023922253;0.8743719;0.3390893295649541;0.7625440014367816;0.3507305085659027;0.3728813559322034;0.8765003;0.5;0.9967672;0.0225
31;0.3771483302116394;0.86568075;0.35144721535472606;0.7797647554748571;0.34399375975039004;0.8669351;0.65317917;0.9976442;0.028158484;0.8737437;0.3298050441883087;0.784599048132184;0.33954918384552;0.32387706855791965;0.875947;0.4375;0.9967672;0.0175
32;0.3795487582683563;0.86408657;0.2927468549936443;0.7510292411494673;0.29514321295143214;0.86428136;0.625;0.9996466;0.003737852;0.875;0.2728181462425137;0.7596560704022988;0.35322222113609314;0.30484988452655887;0.87515724;0.75;0.9996408;0.0075
33;0.3782293200492859;0.8652737;0.3525158291797743;0.7700017299190095;0.36473489519112207;0.86638033;0.6413793;0.9979583;0.023174683;0.8756281;0.3402448946440625;0.7749779992816092;0.33789968490600586;0.36;0.877132;0.6111111;0.99748564;0.0275
34;0.37593308091163635;0.8661556;0.328816264854546;0.6843314608573609;0.3897333665586843;0.8670487;0.70552146;0.99811536;0.028656865;0.87405777;0.3020549108469107;0.6674479166666667;0.3561185598373413;0.3686746987951807;0.87646127;0.47368422;0.99640805;0.0225
35;0.37428635358810425;0.8652059;0.34695356491843427;0.7675031167356215;0.35700049825610364;0.8660219;0.66386557;0.9984295;0.01968602;0.8762563;0.3298599665871982;0.7716536458333334;0.34313201904296875;0.35074626865671643;0.8769716;0.71428573;0.99856323;0.025
36;0.3795359134674072;0.86618954;0.3178509471371218;0.6672204817636098;0.3704256908140403;0.86742914;0.6770833;0.9975657;0.03239472;0.87342966;0.2862052242245454;0.6620110452586206;0.35770151019096375;0.3425;0.87614536;0.42105263;0.99604887;0.02
37;0.3760359287261963;0.86652875;0.34796099921289614;0.774899246967165;0.3488685748538888;0.87109673;0.5833333;0.9923436;0.068028904;0.87531406;0.3327327800874474;0.7793741020114942;0.33547207713127136;0.3333333333333333;0.88021666;0.53333336;0.9924569;0.06
38;0.37504804134368896;0.86479884;0.35616521763135617;0.7725059640427905;0.3684973717600145;0.86541927;0.6551724;0.9988221;0.014203837;0.8756281;0.32785526828908346;0.7813263290229885;0.3406853675842285;0.348;0.8766562;0.64285713;0.99820405;0.0225
39;0.37274911999702454;0.866834;0.38865097481080235;0.8012424372057061;0.4119112883129828;0.8684201;0.67755103;0.9968982;0.04136556;0.8762563;0.374549974653855;0.8154175646551723;0.32725462317466736;0.40049751243781095;0.87792534;0.6363636;0.99712646;0.035
40;0.37028104066848755;0.866393;0.36471032705505;0.757073968160939;0.3849511536063189;0.8679839;0.6622807;0.99697673;0.03762771;0.87405777;0.3261441993056503;0.7552684985632184;0.3430789113044739;0.37857142857142856;0.8776545;0.4827586;0.9946121;0.035
41;0.3719977140426636;0.8666305;0.2779114555637092;0.6784684726932416;0.2898081235983055;0.86869586;0.6472727;0.99619144;0.044355843;0.8743719;0.26340601657262214;0.6974968570402299;0.3649781048297882;0.3;0.8781726;0.5;0.99425286;0.04
42;0.3709777593612671;0.863883;0.35552894993133627;0.758572499128901;0.3602941176470588;0.863883;0.0;1.0;0.0;0.8743719;0.3342185113220483;0.7613339619252874;0.33561965823173523;0.34663341645885287;0.8743719;0.0;1.0;0.0
43;0.37065985798835754;0.866393;0.29531687026737186;0.654157807652046;0.3555057299451918;0.8697026;0.60164833;0.9943068;0.054572638;0.87531406;0.27664528699630003;0.6632305136494252;0.3612228333950043;0.3525;0.8792501;0.5405405;0.9938937;0.05
44;0.37035244703292847;0.8656129;0.2782250377763484;0.614641965616145;0.2984852247330519;0.86670077;0.6624204;0.997919;0.025915774;0.87405777;0.24829364886991764;0.6160492995689654;0.3754365146160126;0.2878411910669975;0.87646127;0.47368422;0.99640805;0.0225
45;0.36643552780151367;0.8655451;0.27303481566819343;0.5944166137504131;0.2790929479192624;0.86681676;0.6449704;0.9976442;0.027161725;0.87405777;0.25193234493463557;0.6163411458333332;0.3713565170764923;0.2625;0.87646127;0.47368422;0.99640805;0.0225
46;0.3692767918109894;0.864324;0.39053176875601414;0.7992698540298039;0.40418639421878894;0.8643136;0.88235295;0.9999215;0.003737852;0.8756281;0.3899752305657457;0.8102173132183907;0.34207284450531006;0.4;0.8754717;1.0;1.0;0.01
47;0.36666440963745117;0.8639848;0.3460014750073176;0.7042242281864244;0.39920259157737353;0.86402035;0.71428573;0.9999215;0.0012459507;0.8743719;0.3202235226351934;0.704960488505747;0.35286542773246765;0.37410071942446044;0.8743719;0.0;1.0;0.0
48;0.3711053729057312;0.86764807;0.4176297109948371;0.8207437737909727;0.4460503364066783;0.8698172;0.6718266;0.9958381;0.054074258;0.8743719;0.40178357781381513;0.8313034303160919;0.31267890334129333;0.4427860696517413;0.8781726;0.5;0.99425286;0.04
49;0.36612236499786377;0.8654094;0.39500164842024743;0.8013722227136535;0.416325771662328;0.8665985;0.6433121;0.99780124;0.025168203;0.87657034;0.3951310697984306;0.8191536458333334;0.3224520981311798;0.4011406844106464;0.87677276;0.8181818;0.9992816;0.0225
50;0.359321266412735;0.86673224;0.41193526466044067;0.8136567072245482;0.43284325940692747;0.86820513;0.6810345;0.9970945;0.03937204;0.87531406;0.3714583319523284;0.8190593570402299;0.31660351157188416;0.4183168316831683;0.8778094;0.56;0.99604887;0.035
51;0.36669379472732544;0.8652398;0.4066033832126098;0.8136259119070763;0.37968503937007875;0.86557823;0.74390244;0.9991755;0.015200598;0.8762563;0.4026778973245147;0.816012033045977;0.3350311815738678;0.36935483870967745;0.87602264;1.0;1.0;0.015
52;0.3679859936237335;0.8673767;0.3863667157412438;0.7918238642469221;0.43732868178420137;0.8711566;0.6173121;0.99340373;0.06753053;0.87468594;0.3742492992737787;0.8105814475574713;0.3380211293697357;0.4314214463840399;0.87941456;0.5121951;0.9928161;0.0525
53;0.36295285820961;0.8655112;0.3733558398845488;0.7767232152186067;0.3897168405365127;0.86648715;0.6666667;0.99811536;0.023922253;0.87468594;0.3443667807642841;0.7869275323275862;0.3378627896308899;0.365;0.8765393;0.5294118;0.99712646;0.0225
54;0.36490073800086975;0.86734277;0.4192532260117753;0.7955867683043576;0.44148936170212766;0.86894166;0.6917293;0.9967804;0.045850985;0.87531406;0.40024239148583934;0.8068651221264368;0.32652801275253296;0.4602803738317757;0.8778094;0.56;0.99604887;0.035
55;0.36123520135879517;0.8663252;0.40488788342675897;0.8077375243325812;0.42494398805078415;0.86744726;0.69148934;0.99772274;0.03239472;0.8756281;0.38836499113041045;0.8165638469827587;0.3183026909828186;0.41330166270783847;0.8773704;0.6;0.99712646;0.03
56;0.3626059591770172;0.86656266;0.39187219301227877;0.8043104237663652;0.42640099626400996;0.8675542;0.7112299;0.9978798;0.033142287;0.8768844;0.3880189587942615;0.8115647449712643;0.31000572443008423;0.41504854368932037;0.87776375;0.7222222;0.99820405;0.0325
57;0.360831618309021;0.8661556;0.4160626968205934;0.7958199272600415;0.450336071695295;0.8672491;0.68715084;0.99780124;0.030650387;0.8743719;0.3918831092054712;0.8015104166666667;0.3118698000907898;0.44;0.8767383;0.5;0.99640805;0.025
58;0.36170342564582825;0.8666305;0.42511387495622627;0.8060493245395669;0.4213805133316721;0.8670871;0.7755102;0.9987043;0.028407674;0.8771985;0.4131245441358007;0.8030486709770114;0.312215119600296;0.41788321167883213;0.87685037;1.0;1.0;0.0225
59;0.366349458694458;0.866393;0.35031489049601644;0.6774292493602474;0.4034388238225766;0.86874014;0.6284722;0.9957988;0.045103412;0.8756281;0.3171930292593226;0.676466415229885;0.35188788175582886;0.385;0.8785669;0.56666666;0.99533045;0.0425
60;0.3622204065322876;0.8674785;0.3160533196504089;0.701197579263992;0.32620586772749877;0.87004876;0.65229887;0.99524915;0.05656616;0.8743719;0.3003271712764818;0.7266644216954022;0.3601500689983368;0.3325;0.87889385;0.5;0.99317527;0.0475
61;0.35934993624687195;0.8663252;0.3940291324391486;0.8016670261165916;0.3845003737851981;0.86767316;0.6747573;0.99736935;0.03463743;0.87468594;0.3696578186553587;0.8081577765804597;0.33022022247314453;0.375;0.8774929;0.52;0.99568963;0.0325
62;0.35721728205680847;0.8661556;0.3705743222840059;0.764787683970713;0.42291407222914074;0.8673995;0.6753927;0.9975657;0.032145526;0.87468594;0.35443311037376696;0.7825790229885059;0.33931663632392883;0.4325;0.8770155;0.52380955;0.99640805;0.0275
63;0.3622860014438629;0.86479884;0.4230774687951202;0.8093350846272446;0.46050336406678294;0.8649971;0.754717;0.99948955;0.009967606;0.8756281;0.4188318490299852;0.8199097521551724;0.33182257413864136;0.45885286783042395;0.875708;0.8333333;0.9996408;0.0125
64;0.35578662157058716;0.8670036;0.42353100710175223;0.8194809113891574;0.4596944770857814;0.86768824;0.75555557;0.9982724;0.033889856;0.8768844;0.419767440839683;0.8337194683908046;0.30239638686180115;0.4547677261613692;0.8772871;0.78571427;0.9989224;0.0275
65;0.35856035351753235;0.8670036;0.4196000844174197;0.8167422855185879;0.44904061799152756;0.86988467;0.6299435;0.9948565;0.0555694;0.87468594;0.4100834521969363;0.8311390984195401;0.3081375062465668;0.43703703703703706;0.8782112;0.516129;0.9946121;0.04
66;0.35822752118110657;0.8665966;0.4202850338542712;0.8114733559059993;0.4411837851280776;0.86788523;0.6886792;0.9974086;0.03638176;0.87531406;0.4118163978010845;0.8154040948275861;0.31785011291503906;0.45;0.8778094;0.56;0.99604887;0.035
67;0.3569880425930023;0.86707145;0.4207883278007132;0.8188990682320231;0.4330845771144279;0.86852723;0.69262296;0.99705523;0.042113133;0.87594223;0.4135463967707397;0.8324308548850575;0.3016556203365326;0.42786069651741293;0.87812597;0.6;0.99640805;0.0375
68;0.3528585433959961;0.867241;0.4367686908173693;0.8250548491754931;0.439167208848406;0.86872625;0.6956522;0.99697673;0.043857463;0.87594223;0.4218843231776505;0.8359316630747126;0.30737942457199097;0.44755244755244755;0.87812597;0.6;0.99640805;0.0375
69;0.355613112449646;0.86693573;0.4226141168594352;0.8135775884525905;0.4694789081885856;0.86858493;0.6771653;0.9967804;0.0428607;0.87594223;0.38916015291066997;0.8175686961206895;0.3169260323047638;0.4485294117647059;0.8778868;0.6086956;0.9967672;0.035
70;0.3562758266925812;0.86673224;0.44263579659797053;0.8293293517572463;0.4435865504358655;0.8671507;0.7837838;0.9987436;0.028906055;0.8768844;0.43058642691250304;0.8381752873563217;0.30960676074028015;0.4502487562189055;0.8765743;1.0;1.0;0.02
71;0.35307252407073975;0.8674445;0.4258512569655757;0.8157712668426539;0.4831964152352502;0.8696636;0.6645768;0.9957988;0.05282831;0.8771985;0.4147433112550904;0.825110003591954;0.3108927309513092;0.4825;0.8794799;0.6451613;0.99604887;0.05
72;0.3555343449115753;0.8664609;0.44067791143002866;0.7986106483388331;0.48208063713290195;0.8672147;0.73170733;0.9982724;0.029902816;0.87594223;0.4435306075867261;0.8091047054597702;0.3114636540412903;0.485;0.87645763;0.72727275;0.9989224;0.02
73;0.35619479417800903;0.8664609;0.42664482736815423;0.8186560127033057;0.42570379436964506;0.86756575;0.6979167;0.99772274;0.03339148;0.87594223;0.4189428426482883;0.8317286278735634;0.31388750672340393;0.40774487471526194;0.87740916;0.6315789;0.99748564;0.03
74;0.3600481450557709;0.86673224;0.4255352599425545;0.8028519193730744;0.4787154592979836;0.8679787;0.6962617;0.99744785;0.03712933;0.8762563;0.4347184138241482;0.8196304777298851;0.31663915514945984;0.48009950248756217;0.8776865;0.65;0.99748564;0.0325
75;0.3610905408859253;0.86673224;0.4125939104141624;0.8048892387580484;0.4368303015200598;0.86780274;0.71;0.99772274;0.035384998;0.8775126;0.4204041823264618;0.8231865122126436;0.30993056297302246;0.4335378323108384;0.8780796;0.7777778;0.99856323;0.035
76;0.36656758189201355;0.8661556;0.3289405831132111;0.644775445485943;0.35409917767256416;0.8673745;0.67724866;0.9976049;0.031896338;0.875;0.29896895392343364;0.6364004130747127;0.3509715795516968;0.3225;0.87681615;0.5555556;0.99712646;0.025
77;0.3607105016708374;0.8674445;0.4252908181062577;0.8096529881873076;0.44911669569544665;0.86895514;0.69961977;0.9968982;0.045850985;0.87657034;0.4141595174242189;0.82413748204023;0.3120984137058258;0.42997542997543;0.8784425;0.64;0.9967672;0.04
78;0.35528358817100525;0.8666644;0.43551941316541215;0.8171997341828424;0.47085201793721976;0.8681206;0.6798246;0.9971338;0.03862447;0.87531406;0.43247692860797776;0.8349564475574712;0.30314934253692627;0.4739454094292804;0.8778094;0.56;0.99604887;0.035
79;0.3568252921104431;0.86649483;0.42964211592820806;0.8067145327491301;0.4819337154248692;0.8680981;0.66523606;0.99693745;0.03862447;0.87531406;0.41686477872625344;0.8202249461206896;0.3026061952114105;0.4912718204488778;0.8780488;0.5555556;0.99568963;0.0375
80;0.35932865738868713;0.8666983;0.4106012678271558;0.7914230212408832;0.4300248138957816;0.8681503;0.68122274;0.9971338;0.03887366;0.87468594;0.4013801300667771;0.7969360632183907;0.31598344445228577;0.425;0.877254;0.5217391;0.99604887;0.03
81;0.3573826253414154;0.86534154;0.44015266113444657;0.8071326446146886;0.48243209568901074;0.8665644;0.6369427;0.99776196;0.024919013;0.875;0.4423809492467411;0.8309491738505749;0.3028152585029602;0.47381546134663344;0.87681615;0.5555556;0.99712646;0.025
82;0.3573564887046814;0.86758024;0.37495379526513817;0.6862247687164033;0.42536755544480437;0.8700113;0.6598241;0.99544543;0.05606778;0.87657034;0.36946378513877326;0.7011606501436782;0.3483867943286896;0.4236453201970443;0.87964433;0.6;0.9949713;0.0525
83;0.3522837460041046;0.86588424;0.41697531092165957;0.7785231782877073;0.4672897196261682;0.8669623;0.6766467;0.9978798;0.028158484;0.87594223;0.4201558304594721;0.7933198635057471;0.3140465319156647;0.46601941747572817;0.87669504;0.6923077;0.99856323;0.0225
84;0.35223886370658875;0.868089;0.42848548840318323;0.8084239101321897;0.4252615844544096;0.869926;0.69745225;0.99627;0.054572638;0.87468594;0.41276111505249136;0.8151149425287356;0.32109078764915466;0.42080378250591016;0.8779715;0.51724136;0.9949713;0.0375
85;0.3630588948726654;0.8666305;0.37422434940521865;0.7208755425271496;0.4119112883129828;0.86816645;0.6738197;0.99701595;0.03912285;0.87468594;0.35811176459551985;0.750014816810345;0.3354000747203827;0.40648379052369077;0.8774929;0.52;0.99568963;0.0325
86;0.3577304482460022;0.8664609;0.4038818820390404;0.7964218473008777;0.4664839272364814;0.8684211;0.64615387;0.9963878;0.04186394;0.87468594;0.3989434987405823;0.8076068606321839;0.31510186195373535;0.44963144963144963;0.8779715;0.51724136;0.9949713;0.0375
87;0.3574361205101013;0.8680551;0.3871247024871831;0.7125015692403435;0.42676266137040714;0.8699722;0.69279;0.99615216;0.05507102;0.87657034;0.37134040072739627;0.7289251077586206;0.3367973864078522;0.4309133489461358;0.8791627;0.61290324;0.99568963;0.0475
88;0.3583602011203766;0.86815685;0.34931679629098267;0.7011204319793958;0.3972090705208074;0.86970675;0.71428573;0.9967019;0.052329928;0.8756281;0.3283911252009457;0.7201683728448276;0.35063600540161133;0.3925;0.8785669;0.56666666;0.99533045;0.0425
89;0.3588351011276245;0.866834;0.3761272178717445;0.685403152581469;0.4362232187344295;0.8679168;0.7121951;0.99768347;0.03638176;0.8756281;0.36663904910289724;0.7075457974137932;0.33993932604789734;0.4463840399002494;0.8778481;0.5833333;0.99640805;0.035
90;0.3614169955253601;0.86730886;0.399812721686133;0.7966423897158532;0.43533201189296333;0.86936706;0.6677741;0.99607366;0.050087217;0.87531406;0.400586190253071;0.8234500718390805;0.3105645179748535;0.44554455445544555;0.87852836;0.5483871;0.9949713;0.0425
91;0.35239681601524353;0.86656266;0.39629193404083796;0.7303117512475675;0.44306005482182903;0.867504;0.715847;0.9979583;0.032643907;0.8768844;0.3882986840102637;0.7568417744252873;0.333050012588501;0.4525;0.87776375;0.7222222;0.99820405;0.0325
92;0.35319754481315613;0.86954755;0.411405602674356;0.7662526800854151;0.4538671972146232;0.8796039;0.5834166;0.98362714;0.14552703;0.8756281;0.39921096419162333;0.7897885237068967;0.32219403982162476;0.46153846153846156;0.8864078;0.5212766;0.98383623;0.1225
93;0.355030357837677;0.8656129;0.36213582685488566;0.7912407344863733;0.3798757763975155;0.866901;0.6473988;0.9976049;0.027909296;0.875;0.3367866334104724;0.7993058548850576;0.3189747631549835;0.3706467661691542;0.8765783;0.5625;0.99748564;0.0225
94;0.3605453073978424;0.8656129;0.38050445540462086;0.7836887295605314;0.3768368617683686;0.8670011;0.640884;0.99744785;0.028906055;0.875;0.3630572988098701;0.7947350933908046;0.33264145255088806;0.3825;0.8765783;0.5625;0.99748564;0.0225
95;0.3564474880695343;0.8661217;0.3307353416986295;0.7018639860204621;0.3570894592574134;0.86734486;0.6755319;0.9976049;0.031647146;0.8743719;0.3140067648336352;0.7138182471264367;0.34714221954345703;0.3548387096774194;0.8767383;0.5;0.99640805;0.025
96;0.3588564395904541;0.8673767;0.40183151274410867;0.8172285971491785;0.4240159441953164;0.8698576;0.652819;0.99540615;0.05482183;0.8756281;0.37306199181731664;0.8273064834770114;0.3044010400772095;0.38366336633663367;0.87928843;0.5555556;0.99425286;0.05
97;0.3519141972064972;0.86710536;0.4188281219243708;0.7779406257864853;0.46498878644405683;0.8681792;0.7209302;0.9976442;0.03862447;0.8756281;0.40585136743203065;0.7956393678160919;0.32396399974823;0.4725;0.8773704;0.6;0.99712646;0.03
98;0.34999144077301025;0.8666305;0.42155390696907025;0.7642450748796827;0.45801146274607524;0.86814123;0.6753247;0.99705523;0.03887366;0.87531406;0.4124038596367433;0.7821039870689656;0.3284851014614105;0.4775;0.8778094;0.56;0.99604887;0.035
99;0.3498643636703491;0.8698867;0.43397676507618776;0.7768609502723671;0.4742088213306753;0.87289274;0.6863158;0.99414974;0.08123598;0.88002515;0.42601420214666913;0.7955563038793104;0.3141544759273529;0.465;0.88297194;0.6875;0.9946121;0.0825
0;0.3223220705986023;0.8872532;0.5473805416765438;0.8647272752497803;0.5355095938200847;0.8988222;0.7004072;0.97977936;0.30002493;0.8966709;0.5562885899166342;0.8676652298850575;0.27116790413856506;0.52;0.90311986;0.7553957;0.98778737;0.2625
1;0.3015071153640747;0.8866088;0.5710108242781935;0.8741942401514446;0.5429852977822078;0.8945998;0.7316736;0.98476577;0.26364315;0.89886934;0.5770687002908274;0.8773204022988506;0.2636668384075165;0.5411471321695761;0.9025507;0.8095238;0.9913793;0.255
2;0.2957531213760376;0.8910522;0.5826149715420714;0.8792738482729825;0.5496392137347599;0.9084003;0.67935514;0.9718874;0.37802142;0.8966709;0.58166978885903;0.879762033045977;0.2547287940979004;0.5425;0.91012365;0.68586385;0.9784483;0.3275
3;0.28984495997428894;0.8912896;0.5852325326698686;0.8805251361360943;0.5527037129329678;0.90905416;0.6781305;0.9713377;0.3832544;0.9004397;0.5889865405350471;0.8808782327586206;0.2526586055755615;0.5561097256857855;0.9124039;0.7150259;0.9802443;0.345
4;0.29010939598083496;0.8924428;0.5941173291001126;0.8847467265409172;0.5602889885401097;0.9102819;0.682409;0.9712199;0.39247447;0.8991834;0.5930311349171599;0.8818238146551723;0.25281763076782227;0.551980198019802;0.9125628;0.69849247;0.9784483;0.3475
5;0.2863190174102783;0.8922054;0.5994551431361537;0.8860893143261862;0.5651632195365064;0.9111972;0.67564154;0.96972793;0.40019935;0.90201;0.598970056519021;0.882922952586207;0.2501344084739685;0.5575;0.9142091;0.72;0.97988504;0.36
6;0.28529486060142517;0.89335865;0.6017302933771602;0.8872444982954559;0.5686518813854972;0.9106729;0.688831;0.9718874;0.39496636;0.9035804;0.6069573160133089;0.8875269396551723;0.24650822579860687;0.5572139303482587;0.9149079;0.7336683;0.98096263;0.365
7;0.284025639295578;0.8937996;0.603106275284967;0.8871160483112048;0.567655120857214;0.9076575;0.7116123;0.9764027;0.36954898;0.90295225;0.5984981631048059;0.8848266882183909;0.2545873820781708;0.555;0.9118136;0.75418997;0.9841954;0.3375
8;0.2846328616142273;0.8934265;0.602121444800026;0.8880811378489695;0.5689010715175679;0.90824646;0.70379037;0.97514623;0.37478197;0.90232414;0.5959151257097757;0.8852460488505748;0.24897633492946625;0.5475;0.9123041;0.74054056;0.98275864;0.3425
9;0.28303399682044983;0.89386743;0.6048394616478434;0.8875994883212465;0.5731373037627709;0.907159;0.7158203;0.9771487;0.36531273;0.90106785;0.589324963253156;0.8805369971264368;0.25788915157318115;0.5396039603960396;0.9108153;0.73743016;0.9831178;0.33
10;0.28233611583709717;0.89335865;0.6095799616593713;0.8895774869723577;0.5731373037627709;0.90439445;0.73124003;0.980172;0.34238723;0.90201;0.5935325831064092;0.8835255028735632;0.25209739804267883;0.5511221945137157;0.90846;0.778481;0.9874282;0.3075
11;0.28059178590774536;0.8934943;0.6122049651542137;0.8911531309807185;0.5721405432344879;0.9042326;0.73429954;0.9805646;0.3408921;0.9026382;0.604137936361908;0.8855118534482758;0.25007230043411255;0.5525;0.90933156;0.7777778;0.98706895;0.315
12;0.27898716926574707;0.89478326;0.615062223960523;0.8927524572975593;0.575093399750934;0.9121126;0.6942431;0.97184813;0.40568152;0.9032663;0.6024549626492939;0.8863568606321839;0.24724744260311127;0.5522388059701493;0.91460145;0.7323232;0.98096263;0.3625
