epoch;loss;seq_loss;single_loss;train_acc;train_auprc;train_auroc;train_minpse;train_prec0;train_prec1;train_rec0;train_rec1;val_acc;val_auprc;val_auroc;val_loss;val_minpse;val_prec0;val_prec1;val_rec0;val_rec1;val_seq_loss;val_single_loss
49;0.27018845081329346;0.2760598063468933;0.26441490650177;0.9012957;0.6580056140505016;0.9102002182881683;0.6015449788188387;0.91620237;0.7316254;0.9749107;0.4340892;0.9067211;0.6260494322219954;0.8981007543103448;0.241604745388031;0.57;0.9188279;0.73953485;0.97988504;0.3975;0.24505490064620972;0.23815463483333588
33;0.2720968723297119;0.2766823172569275;0.26740652322769165;0.8984126;0.6431352911556776;0.9058844025283292;0.5973605577689243;0.9151703;0.7106788;0.97255486;0.42785946;0.9038945;0.6340250653951413;0.8983602729885056;0.24179697036743164;0.5675;0.9182984;0.7117117;0.9770115;0.395;0.24589712917804718;0.2376967966556549
50;0.2721811532974243;0.27699971199035645;0.26739591360092163;0.8975985;0.6599408211016944;0.9106919307178837;0.6101145989038366;0.90456283;0.78629035;0.9854333;0.34014454;0.9013819;0.6320898119645978;0.896931573275862;0.2433648407459259;0.5875;0.9070534;0.7866667;0.9885057;0.295;0.24695491790771484;0.23977486789226532
34;0.2725331783294678;0.27840593457221985;0.2665700614452362;0.9000407;0.6493542900382153;0.9072746093160243;0.6085223025168204;0.9139769;0.7337719;0.9761671;0.4168951;0.90483665;0.634876259549725;0.8985317887931036;0.24238954484462738;0.5788177339901478;0.91585654;0.74129355;0.9813218;0.3725;0.24583475291728973;0.23894456028938293
51;0.270506888628006;0.27562764286994934;0.265288770198822;0.9001085;0.6608881383947;0.9105885083498654;0.6054794520547945;0.91045266;0.76125246;0.98083943;0.38773984;0.9057789;0.6312972771413772;0.8988128591954023;0.24107171595096588;0.5825;0.9123506;0.7906977;0.98706895;0.34;0.24552857875823975;0.23661498725414276
35;0.27289408445358276;0.27892446517944336;0.26698943972587585;0.89749676;0.6406134466791995;0.9066082465878078;0.600747198007472;0.92670035;0.6558666;0.9570458;0.5195614;0.8991834;0.6342362336254214;0.9008234554597702;0.24017246067523956;0.5675;0.9274557;0.63036305;0.95977014;0.4775;0.24261626601219177;0.23772864043712616
52;0.2708672881126404;0.2763032913208008;0.2653738856315613;0.90031207;0.6578933724804761;0.910029554992644;0.6070271617243957;0.91635865;0.72135204;0.97345793;0.43608272;0.9038945;0.6312216105404216;0.8988020833333333;0.24032968282699585;0.5775;0.9171717;0.7196262;0.9784483;0.385;0.2443808615207672;0.23627859354019165
36;0.2741934359073639;0.2798248529434204;0.2684672474861145;0.89939624;0.6405565498869277;0.9060345535496426;0.5933217044605034;0.9162443;0.7135863;0.9724371;0.43583354;0.9051508;0.6295572566183547;0.9008423132183909;0.24071112275123596;0.5802469135802469;0.91925675;0.71875;0.9773707;0.4025;0.24490898847579956;0.2365129590034485
53;0.2705608904361725;0.2759193181991577;0.2651072144508362;0.89976937;0.663569111437555;0.9121036868897665;0.6123567513702043;0.9107495;0.75481695;0.9800149;0.39048094;0.9051508;0.6344006472261886;0.8992905890804598;0.23970462381839752;0.565;0.91366667;0.7663044;0.9845546;0.3525;0.242949977517128;0.23645912110805511
37;0.2719482183456421;0.2781708836555481;0.26563453674316406;0.8995658;0.6455250096575185;0.9077310844666686;0.6041355256601894;0.91771215;0.7070866;0.970788;0.44754547;0.9038945;0.6291259994747573;0.8999407327586207;0.2394939810037613;0.58;0.91943127;0.70434785;0.97557473;0.405;0.24247632920742035;0.23651175200939178
54;0.2719244658946991;0.277845174074173;0.2658960521221161;0.8982091;0.6617538649945669;0.9114592795840781;0.6121076233183856;0.9068226;0.77087796;0.98319525;0.3588338;0.90201;0.629911513559186;0.8987230603448274;0.24353942275047302;0.575;0.90900064;0.77160496;0.9867098;0.3125;0.24763530492782593;0.23944339156150818
38;0.27130264043807983;0.2770540714263916;0.26555588841438293;0.90031207;0.6461914739692429;0.9068372228593871;0.6037876900074757;0.91992843;0.7021837;0.96894264;0.4647396;0.9045226;0.6372886030274454;0.8984401939655173;0.2414552867412567;0.5831265508684863;0.9223433;0.6935484;0.97270113;0.43;0.24556143581867218;0.237349271774292
55;0.2695401906967163;0.27502065896987915;0.2640247642993927;0.90014243;0.6586505259460558;0.9100780790202856;0.6045816733067729;0.9136519;0.73702884;0.9767168;0.414154;0.9045226;0.6336593783948841;0.9002101293103448;0.23822544515132904;0.5885286783042394;0.9147157;0.7474227;0.9823994;0.3625;0.2414722740650177;0.23497845232486725
39;0.27231302857398987;0.27817171812057495;0.2663760483264923;0.89858216;0.6485379292470828;0.9079130141031206;0.603431128791646;0.912262;0.7305092;0.9765205;0.4039372;0.90420854;0.6298238230937445;0.8984177442528735;0.24161529541015625;0.575;0.9160792;0.73170733;0.9802443;0.375;0.24671998620033264;0.23651055991649628
56;0.26860880851745605;0.2752915918827057;0.2618601322174072;0.90027815;0.6619795103475943;0.9107895168962679;0.6107650137054572;0.909157;0.77498716;0.98276335;0.37677547;0.9038945;0.6380868749295812;0.8987464080459772;0.24359513819217682;0.585;0.91080904;0.7797619;0.9867098;0.3275;0.24820950627326965;0.23898066580295563
40;0.27256861329078674;0.2785518169403076;0.266582190990448;0.8973611;0.651620136058783;0.9094457403481483;0.6060304011961126;0.9079507;0.7498734;0.9806039;0.3690506;0.90420854;0.6291631926741308;0.9006303879310344;0.23957061767578125;0.5825;0.91193086;0.7714286;0.9856322;0.3375;0.24241773784160614;0.23672352731227875
57;0.2695300281047821;0.27503371238708496;0.2639254033565521;0.89583474;0.6599425543525285;0.9116456365060442;0.6070271617243957;0.90191644;0.79110014;0.98672897;0.31896338;0.9026382;0.629636495062528;0.8996866020114943;0.24188628792762756;0.5825;0.907444;0.8040541;0.9895833;0.2975;0.24535728991031647;0.23841530084609985
41;0.270549476146698;0.2760624885559082;0.26497501134872437;0.8992945;0.6540239661087149;0.9102478862108764;0.6075255419885373;0.911034;0.74715906;0.97903335;0.39322203;0.9070352;0.6303473868959308;0.9006600215517242;0.23902425169944763;0.5785536159600998;0.9157754;0.7708333;0.9841954;0.37;0.24270033836364746;0.23534834384918213
58;0.26862436532974243;0.27355051040649414;0.2636007070541382;0.9000746;0.6598180571047346;0.9116700819709221;0.6072229140722292;0.9115293;0.75200754;0.9793867;0.3967107;0.9045226;0.6390993949963719;0.9011350574712644;0.24065212905406952;0.5875;0.9138852;0.7553192;0.983477;0.355;0.24389374256134033;0.237410306930542
42;0.27157941460609436;0.2766413688659668;0.2664125859737396;0.9016349;0.6523015342257921;0.9088065479445131;0.6092698729130327;0.91703314;0.729674;0.97428244;0.44056815;0.9054648;0.6331163730527237;0.9007255747126437;0.23866848647594452;0.57;0.9198512;0.7180617;0.9770115;0.4075;0.24204443395137787;0.2352927178144455
59;0.26786237955093384;0.27376365661621094;0.26190534234046936;0.9014653;0.6635769060072136;0.9124737981747001;0.6087714926488911;0.9184097;0.7200159;0.9723193;0.45178172;0.9070352;0.633424816708609;0.9001023706896552;0.23953434824943542;0.5925;0.92312926;0.71311474;0.9748563;0.435;0.24277308583259583;0.23629571497440338
43;0.27158066630363464;0.277344286441803;0.2657117545604706;0.89776814;0.6540161200139937;0.9086638230219962;0.6083499005964215;0.90689665;0.76442564;0.9825278;0.35983056;0.9067211;0.6369403030870341;0.9007543103448276;0.23974908888339996;0.575;0.91298574;0.7976879;0.9874282;0.345;0.24356037378311157;0.23593761026859283
60;0.26720353960990906;0.272800475358963;0.2615219056606293;0.9006852;0.6623417051312626;0.9124582268489633;0.6078724464374688;0.91461575;0.73597217;0.9761671;0.4216297;0.9054648;0.6310529632384229;0.902020474137931;0.23797160387039185;0.585;0.9167506;0.7414634;0.98096263;0.38;0.24190418422222137;0.23403918743133545
44;0.2701728641986847;0.2751508057117462;0.26529011130332947;0.8989553;0.6508216006943103;0.9089533381424579;0.6065287814602541;0.9122974;0.73414856;0.9769524;0.4039372;0.90640706;0.6389819817724119;0.9003942169540229;0.2388998121023178;0.5707196029776674;0.9159973;0.7602041;0.9831178;0.3725;0.24244534969329834;0.23535412549972534
61;0.2697761058807373;0.2750764489173889;0.26444756984710693;0.900753;0.66723717689481;0.9122003142306254;0.611858495266567;0.9104548;0.76892626;0.981664;0.38724145;0.90609294;0.6365433699321753;0.9009545617816093;0.23877018690109253;0.6;0.9123797;0.79532164;0.9874282;0.34;0.241919606924057;0.23562118411064148
45;0.26976874470710754;0.275519996881485;0.2639305293560028;0.90102434;0.6538021861908102;0.9092483959308617;0.6082731123847496;0.92061776;0.7046729;0.9689819;0.4697234;0.9051508;0.6338365332947415;0.8982983117816092;0.24013666808605194;0.5607940446650124;0.9223962;0.699187;0.97341955;0.43;0.24355129897594452;0.23672175407409668
62;0.26970088481903076;0.2750558853149414;0.26431265473365784;0.9018384;0.6653630008260254;0.911788434808984;0.6067779715923249;0.9156081;0.74085236;0.9763634;0.42885622;0.90483665;0.6291593611872045;0.9012733477011494;0.23759734630584717;0.5775;0.9180991;0.7235023;0.9784483;0.3925;0.24089021980762482;0.2343047708272934
46;0.27152374386787415;0.2778196334838867;0.2655026912689209;0.9020419;0.6573447899084541;0.9102331367458758;0.6082731123847496;0.9179345;0.7280097;0.97365427;0.44754547;0.9035804;0.634008254094078;0.8982543103448275;0.2397485226392746;0.5685785536159601;0.91912013;0.70305675;0.97557473;0.4025;0.24216501414775848;0.2373317927122116
63;0.2678600549697876;0.2736901640892029;0.2619987428188324;0.89905703;0.6664834967681735;0.9134046581912019;0.6119551681195516;0.9086813;0.76413655;0.98182106;0.3737852;0.90420854;0.6275756847570207;0.8992411997126436;0.24157091975212097;0.58;0.9105664;0.7878788;0.9874282;0.325;0.2461473047733307;0.23699453473091125
47;0.27231940627098083;0.2776551842689514;0.2672627866268158;0.902008;0.6572233606179273;0.9106173713162012;0.6116504854368932;0.91923505;0.72021943;0.9719659;0.45801145;0.9057789;0.6478000843862008;0.9032359015804597;0.23601479828357697;0.57;0.9221618;0.7066116;0.97449714;0.4275;0.2393241971731186;0.23270517587661743
64;0.26875266432762146;0.27473074197769165;0.26277026534080505;0.9026185;0.6671906994591457;0.913087855337482;0.6123567513702043;0.91678345;0.7407251;0.975853;0.43782705;0.90420854;0.6282207047335437;0.8989269037356322;0.24110400676727295;0.5825;0.91748065;0.7209302;0.9784483;0.3875;0.24513491988182068;0.23707325756549835
48;0.2703154683113098;0.2761225402355194;0.2644055187702179;0.9020419;0.6573087779585499;0.9107885923029397;0.6152504360827311;0.9224064;0.7043226;0.9680396;0.48317966;0.9035804;0.6395455305395802;0.8997602370689656;0.23904754221439362;0.5816831683168316;0.92458004;0.6741573;0.96875;0.45;0.24249008297920227;0.23560507595539093
65;0.2679443061351776;0.2735774517059326;0.2622477114200592;0.90272033;0.6642252930097302;0.9129074128776008;0.6121076233183856;0.9195782;0.7245979;0.9724371;0.46025416;0.9032663;0.6325531813925666;0.9023940373563218;0.2366807758808136;0.599009900990099;0.92108846;0.6885246;0.97270113;0.42;0.239822655916214;0.2335387021303177
49;0.2690223455429077;0.2737017273902893;0.2645491659641266;0.9014314;0.6549896832633775;0.9087556806353672;0.6123567513702043;0.91462386;0.7435108;0.97710943;0.4211313;0.9035804;0.6356632112515492;0.8993309985632183;0.2394704818725586;0.565;0.9171438;0.7162791;0.9780891;0.385;0.242390975356102;0.23654964566230774
66;0.2704380452632904;0.27634352445602417;0.26459982991218567;0.90102434;0.6634873004990989;0.9128853693985655;0.6110004977600796;0.9198347;0.70857143;0.9699635;0.46349365;0.9067211;0.6360216507514609;0.9014260057471264;0.237371563911438;0.5925;0.922528;0.71369296;0.9752155;0.43;0.2410701960325241;0.23367291688919067
50;0.26906707882881165;0.274270623922348;0.26384633779525757;0.8998711;0.6562788754058317;0.908921221977374;0.6116093672147483;0.9114197;0.75059044;0.9792689;0.39596313;0.9070352;0.6319043665744761;0.896892959770115;0.24268078804016113;0.5760598503740648;0.916332;0.7653061;0.983477;0.375;0.2459719479084015;0.23938962817192078
67;0.2666054964065552;0.2716813087463379;0.26148179173469543;0.9014992;0.6672108463477054;0.9125929973336392;0.6092698729130327;0.916559;0.7313308;0.97471434;0.4368303;0.9051508;0.6357813454974833;0.9041029094827586;0.23574204742908478;0.585;0.9195402;0.71681416;0.9770115;0.405;0.23896434903144836;0.23251980543136597
51;0.2718828618526459;0.276652455329895;0.2670717239379883;0.9003799;0.6569483337317903;0.9101860411904663;0.6119551681195516;0.9132189;0.74256086;0.9775806;0.41041616;0.9073492;0.6292500538711201;0.8967717313218391;0.24113231897354126;0.57;0.91860074;0.7488152;0.98096263;0.395;0.24408280849456787;0.23818187415599823
68;0.26723530888557434;0.2728796601295471;0.26171132922172546;0.90027815;0.6653513792328067;0.9123612521741029;0.6082731123847496;0.91275513;0.74486536;0.9780517;0.4066783;0.9054648;0.6313223597605108;0.900848599137931;0.23870335519313812;0.5810473815461347;0.916471;0.74384236;0.9813218;0.3775;0.24226829409599304;0.235138401389122
52;0.26916804909706116;0.27411240339279175;0.2641439139842987;0.8998033;0.6567386427848507;0.9098640723549755;0.6082731123847496;0.91231734;0.7430014;0.9780125;0.40343884;0.9054648;0.6300366709623983;0.8980378951149425;0.240744948387146;0.5575;0.91619176;0.74626863;0.98168105;0.375;0.24431182444095612;0.23717841506004333
69;0.26870226860046387;0.27468445897102356;0.2629804015159607;0.90278816;0.6685528258103872;0.912517195356796;0.6095190630451034;0.921399;0.7153586;0.9702383;0.47470722;0.90766335;0.6366828507094473;0.9025484913793103;0.23718611896038055;0.5675;0.92433536;0.712;0.9741379;0.445;0.24041974544525146;0.23395244777202606
53;0.2703445255756378;0.2762184739112854;0.26448577642440796;0.90194017;0.6584623703139172;0.91065997598973;0.6097682531771742;0.91979027;0.7166023;0.9711807;0.46249688;0.90232414;0.6391415597280977;0.8997952586206898;0.23848176002502441;0.5760598503740648;0.92043525;0.6831276;0.97234195;0.415;0.24231413006782532;0.2346496731042862
70;0.2674434185028076;0.27286025881767273;0.2619294822216034;0.8998711;0.6684495547878436;0.9129707352905249;0.6113602391629297;0.9103401;0.7594132;0.9806824;0.38699228;0.90483665;0.6341104727584106;0.9028870330459771;0.23853786289691925;0.5860349127182045;0.9141903;0.75661373;0.983477;0.3575;0.24343083798885345;0.23364479839801788
54;0.26733580231666565;0.2734328508377075;0.2613086998462677;0.9025507;0.6638121126625238;0.9126372652967532;0.6130077248940942;0.91847545;0.7294686;0.973615;0.4515325;0.9073492;0.6341235982298434;0.8982219827586206;0.23829993605613708;0.5775;0.92229384;0.721519;0.9762931;0.4275;0.24111424386501312;0.23548565804958344
71;0.2683655321598053;0.2747316360473633;0.2619003355503082;0.90367;0.67107839185013;0.9136105685498532;0.6152504360827311;0.92141235;0.7227497;0.9713377;0.47420883;0.9054648;0.631741829857504;0.9001822916666667;0.23961517214775085;0.585;0.9241544;0.692607;0.97162354;0.445;0.2438419610261917;0.23538848757743835
55;0.26951903104782104;0.27514758706092834;0.26379191875457764;0.90272033;0.6639607584489715;0.9116532827461089;0.6182407176675804;0.9191114;0.72727275;0.97302604;0.45651633;0.90766335;0.6304533074360283;0.8986853448275862;0.2420092672109604;0.575;0.92346936;0.7172131;0.9752155;0.4375;0.24546031653881073;0.23855815827846527
72;0.2669948637485504;0.27281472086906433;0.2610836923122406;0.9015331;0.6720450653250154;0.91376863976481;0.6138515196811161;0.91217947;0.7632827;0.98040754;0.40094692;0.90766335;0.6333797607754215;0.9008710488505747;0.2385970801115036;0.59;0.9166667;0.77040815;0.98383623;0.3775;0.24282601475715637;0.2343682497739792
56;0.2688080370426178;0.2747991979122162;0.2630186378955841;0.9011261;0.6601408849071007;0.9106623975436852;0.6145807414779796;0.9143823;0.74206346;0.9770309;0.41938698;0.9038945;0.6358002239787871;0.8997377873563218;0.23891302943229675;0.58;0.9157718;0.73039216;0.9802443;0.3725;0.24222764372825623;0.23559822142124176
73;0.2688170373439789;0.27428993582725525;0.26323822140693665;0.90221155;0.6685053132599735;0.9123848562101319;0.6056302939711011;0.91748613;0.73231906;0.9744395;0.44380763;0.90829146;0.6237642148642253;0.8953277658045977;0.24239186942577362;0.5835411471321695;0.92037785;0.74545455;0.97988504;0.41;0.24601295590400696;0.23877066373825073
57;0.2670774459838867;0.2721569240093231;0.26190176606178284;0.9018384;0.6645271922535257;0.912930791880333;0.6190594675292361;0.91708237;0.7312939;0.9744788;0.44081736;0.9054648;0.6265269559479164;0.8981052442528734;0.24008214473724365;0.56;0.92099017;0.7106383;0.97557473;0.4175;0.24315813183784485;0.23700612783432007
74;0.26824691891670227;0.2739304304122925;0.26277339458465576;0.90190625;0.6675280236080406;0.9125575888335815;0.6078724464374688;0.9154308;0.74274576;0.97667754;0.42736107;0.9073492;0.6295938147622594;0.8968947557471264;0.2423192262649536;0.59;0.91888255;0.74647886;0.98060346;0.3975;0.24574562907218933;0.23889274895191193
58;0.2680659294128418;0.273628830909729;0.26266011595726013;0.9018384;0.662677954381294;0.911372905934311;0.6152504360827311;0.9139012;0.7530529;0.9785622;0.41490158;0.9035804;0.6323448273702166;0.8976867816091954;0.24038121104240417;0.5775;0.91602284;0.7246377;0.97952586;0.375;0.24344086647033691;0.23732154071331024
75;0.26632067561149597;0.2730558514595032;0.25973939895629883;0.9025168;0.6718423743500436;0.9148235224800485;0.6147520558185896;0.92037207;0.7184503;0.9711807;0.46673313;0.90640706;0.6290839320436131;0.898775143678161;0.23968718945980072;0.585;0.9236537;0.704;0.97341955;0.44;0.24360540509223938;0.2357688993215561
59;0.26631826162338257;0.2715947926044464;0.2609657347202301;0.9022794;0.6636810701899475;0.9119488003851629;0.6157488163468726;0.9222056;0.70717424;0.96858925;0.48143533;0.90232414;0.6341400331804579;0.8987059985632183;0.23883570730686188;0.5725;0.9238944;0.6666667;0.9680316;0.445;0.24163316190242767;0.23603835701942444
76;0.26664671301841736;0.2710972726345062;0.26214978098869324;0.9004477;0.6694787996048901;0.9143343979332472;0.6121076233183856;0.9097985;0.77112675;0.9821351;0.38200846;0.90609294;0.6279890762060901;0.8986916307471264;0.2406490594148636;0.5725;0.9132025;0.78531075;0.9863506;0.3475;0.24385780096054077;0.23744022846221924
60;0.2664143741130829;0.27184829115867615;0.260885626077652;0.9016349;0.6697485780691244;0.9146891873858819;0.6224769499127835;0.9133365;0.7551582;0.97903335;0.41041616;0.9057789;0.641656515367345;0.9013667385057471;0.23701068758964539;0.5785536159600998;0.91621983;0.75;0.9820402;0.375;0.24023392796516418;0.23378747701644897
77;0.26742464303970337;0.2738141715526581;0.26135528087615967;0.90241504;0.6685187111104258;0.914027310647518;0.6094100074682599;0.91722685;0.7358804;0.97502846;0.44156492;0.9045226;0.6317931292909489;0.9000781250000001;0.238752543926239;0.5825;0.91835356;0.7181818;0.97772986;0.395;0.2422591596841812;0.23524586856365204
61;0.2690947651863098;0.27424272894859314;0.2638419270515442;0.89976937;0.6645789500646182;0.9126404940353604;0.6150971599402093;0.9082173;0.7775446;0.9833523;0.36929977;0.90420854;0.6400206799508404;0.8994198994252873;0.23957541584968567;0.5775;0.91193086;0.7714286;0.9856322;0.3375;0.2425699532032013;0.23658090829849243
78;0.2682930529117584;0.27358922362327576;0.2629408836364746;0.9018384;0.6707163045069116;0.9140420552204902;0.6147520558185896;0.91573054;0.74002576;0.97620636;0.429853;0.9070352;0.634351178557757;0.900252334770115;0.23925602436065674;0.5875;0.9197031;0.73636365;0.9791667;0.405;0.24296708405017853;0.23554521799087524
62;0.26691126823425293;0.27266791462898254;0.26110324263572693;0.90170276;0.6708979814773838;0.9142042601992698;0.6200797209765819;0.91328233;0.75632185;0.9791904;0.40991777;0.90609294;0.6350661177349375;0.8983279454022989;0.24077986180782318;0.5700245700245701;0.91792804;0.7393365;0.9802443;0.39;0.24394100904464722;0.23761847615242004
79;0.2674064338207245;0.273161917924881;0.2615685760974884;0.9014314;0.6745627771681377;0.9152575383292612;0.6215744892874938;0.91355985;0.7512483;0.9784836;0.41240966;0.9073492;0.6316974563977081;0.900717492816092;0.23914359509944916;0.565;0.91719747;0.76119405;0.98275864;0.3825;0.24294164776802063;0.2353457659482956
63;0.2692754864692688;0.27474480867385864;0.263937771320343;0.9025846;0.6640040096659978;0.9132465674081321;0.6170318725099602;0.9222318;0.7095116;0.96894264;0.48143533;0.9035804;0.6369278991632045;0.8990580100574713;0.24089233577251434;0.5660847880299252;0.92428917;0.6754717;0.9691092;0.4475;0.24369221925735474;0.23809246718883514
80;0.2672159969806671;0.272917240858078;0.26143884658813477;0.90380573;0.6750213783783976;0.9141985707704817;0.6238166417538615;0.91661453;0.75377315;0.9775806;0.43558434;0.90420854;0.6221497689882445;0.897034841954023;0.24367263913154602;0.58;0.9171996;0.7230047;0.97880745;0.385;0.24710509181022644;0.24024024605751038
64;0.26831066608428955;0.27302873134613037;0.26353323459625244;0.902856;0.6680412418295236;0.9134005195353508;0.6154996262148019;0.91813105;0.73439413;0.9744395;0.44854224;0.9057789;0.6323085029815024;0.8987167744252874;0.23836535215377808;0.5825;0.92101693;0.7136752;0.9759339;0.4175;0.24122925102710724;0.23550139367580414
81;0.2663065493106842;0.27077317237854004;0.261756956577301;0.9016349;0.6708621982606796;0.9125626618668172;0.6152504360827311;0.9149476;0.74333185;0.9769524;0.42362323;0.9045226;0.6352961493473088;0.8995321479885058;0.2421310991048813;0.5875;0.91610736;0.7352941;0.98060346;0.375;0.24573206901550293;0.23853018879890442
65;0.2658383846282959;0.2712811529636383;0.26029592752456665;0.901194;0.669113972059121;0.9129347935593944;0.6164963867430849;0.91142565;0.76570046;0.98095727;0.39496636;0.9045226;0.6345176230567378;0.8996542744252872;0.23786602914333344;0.58;0.91333336;0.76086956;0.9841954;0.35;0.24052856862545013;0.23520338535308838
82;0.26531270146369934;0.27075305581092834;0.25977298617362976;0.899905;0.6654270656777366;0.9126288020879803;0.6142536755544481;0.91139287;0.7511826;0.97934747;0.39571393;0.9045226;0.6219032036877701;0.897403915229885;0.244797945022583;0.5856079404466501;0.9136091;0.7580645;0.98383623;0.3525;0.2480199784040451;0.24157600104808807
66;0.2654672861099243;0.27087345719337463;0.25996339321136475;0.9028221;0.6672751136272704;0.9124087537678522;0.6143497757847534;0.9189961;0.72886765;0.9733009;0.45551956;0.90420854;0.6378182480376327;0.9005917744252874;0.2423987090587616;0.5955334987593052;0.92145526;0.69547325;0.97341955;0.4225;0.24491921067237854;0.23987826704978943
83;0.26687976717948914;0.27219143509864807;0.2617200016975403;0.9022794;0.6671549625000197;0.9134305565884531;0.6154996262148019;0.9181414;0.7289644;0.9736935;0.44904062;0.90954775;0.6369126475568276;0.901821120689655;0.2364494800567627;0.5925;0.9233379;0.7372881;0.97772986;0.435;0.24014092981815338;0.23275838792324066
67;0.26802000403404236;0.2731175720691681;0.2628384232521057;0.9023472;0.6684464267648635;0.913001481687715;0.6164553815560527;0.9222746;0.70738846;0.96858925;0.4819337;0.90483665;0.6435577692843859;0.899534841954023;0.23700766265392303;0.57;0.9249743;0.68301886;0.9698276;0.4525;0.23978298902511597;0.23423223197460175
84;0.26787662506103516;0.273269921541214;0.26254552602767944;0.9028221;0.6741694132724242;0.9152523968076307;0.6217293795165711;0.91481316;0.7567084;0.9786407;0.4216297;0.90766335;0.6305232976081757;0.9005343031609195;0.2381509244441986;0.582716049382716;0.917505;0.76237625;0.98275864;0.385;0.24179477989673615;0.23450735211372375
68;0.26572221517562866;0.2712462544441223;0.2600921392440796;0.90116;0.6681932540682333;0.9147915677518949;0.6164758586361374;0.9160671;0.73117375;0.9749107;0.43309245;0.9057789;0.6413641910554344;0.901882183908046;0.2358170449733734;0.5675;0.91874576;0.7293578;0.97880745;0.3975;0.23954972624778748;0.23208437860012054
85;0.2677491307258606;0.2729218900203705;0.26251065731048584;0.9034326;0.6761518214539017;0.9152219879603859;0.6174931472713681;0.9171953;0.7459916;0.9763634;0.44056815;0.9067211;0.6368929900160509;0.9037042025862069;0.23614729940891266;0.5833333333333334;0.9208122;0.7248908;0.9773707;0.415;0.23959045112133026;0.23270441591739655
69;0.2664693295955658;0.2719683051109314;0.2609013020992279;0.90329695;0.668989421207506;0.9132993817444985;0.6172439571392973;0.9200966;0.72677594;0.9725156;0.46399203;0.90295225;0.6411904732612554;0.9002747844827587;0.23781022429466248;0.5825;0.92020375;0.6903766;0.97341955;0.4125;0.24024881422519684;0.2353716939687729
86;0.2672636806964874;0.272649347782135;0.26181116700172424;0.90383965;0.6797375979504372;0.9161035950370454;0.6267131821579865;0.91787905;0.74541664;0.97601;0.44580114;0.90640706;0.6357967311687023;0.8996318247126437;0.2382991909980774;0.5775;0.9205007;0.7236842;0.9773707;0.4125;0.2405451536178589;0.23605318367481232
70;0.26777225732803345;0.27291443943977356;0.26264217495918274;0.90265244;0.665029017669167;0.9136102456759927;0.6107098381070983;0.92477727;0.6983686;0.9658801;0.50137055;0.9051508;0.640826500392439;0.8994154094827588;0.23796917498111725;0.5773955773955773;0.9270475;0.676259;0.9676724;0.47;0.24130742251873016;0.23463097214698792
87;0.26464539766311646;0.270317018032074;0.25918126106262207;0.9010922;0.6741158338211127;0.9147128648023336;0.6233183856502242;0.9098608;0.7785678;0.9828811;0.38200846;0.9045226;0.6235538567845054;0.8979112787356321;0.24565532803535461;0.5875;0.91223407;0.77272725;0.9856322;0.34;0.24943801760673523;0.2418726682662964
71;0.267017662525177;0.272176593542099;0.2617592215538025;0.90210974;0.6688640380628872;0.9130825425948649;0.6147336983573918;0.9147475;0.7496677;0.97781616;0.4216297;0.9057789;0.6446146463964235;0.9002532327586208;0.23831631243228912;0.5925;0.9170584;0.74271846;0.98096263;0.3825;0.24204763770103455;0.23458462953567505
88;0.2663491666316986;0.27142664790153503;0.2615297734737396;0.9029238;0.6781244010139553;0.9161002978100435;0.6230692575984056;0.9148835;0.7572642;0.97867996;0.42212808;0.9054648;0.6285729488685452;0.900646551724138;0.24010975658893585;0.585;0.9156344;0.75126904;0.9823994;0.37;0.24388886988162994;0.23633074760437012
72;0.2658078968524933;0.27100518345832825;0.26051512360572815;0.90265244;0.6691267174326561;0.9142961716249508;0.6169364881693649;0.91485846;0.7545657;0.97836584;0.42212808;0.9051508;0.644115374007102;0.901278735632184;0.2369895875453949;0.5925;0.9175639;0.7311321;0.97952586;0.3875;0.240270733833313;0.23370856046676636
89;0.26526182889938354;0.27070870995521545;0.25972357392311096;0.90244895;0.6753743293809983;0.914147248502714;0.6184899077996512;0.914292;0.75665915;0.978837;0.41764265;0.9057789;0.6253312486226504;0.900025143678161;0.23984359204769135;0.5796019900497512;0.916499;0.74752474;0.98168105;0.3775;0.24219658970832825;0.2374904900789261
73;0.2658247649669647;0.2706035375595093;0.2610790431499481;0.90333086;0.6698512646344958;0.914435501479902;0.6174931472713681;0.918979;0.733628;0.9739683;0.45502117;0.9054648;0.6381617242538657;0.9005298132183909;0.23795661330223083;0.5775;0.92041993;0.71428573;0.9762931;0.4125;0.24138332903385162;0.23452983796596527
90;0.2656656801700592;0.27149367332458496;0.2598152160644531;0.9012618;0.6747240180939337;0.9147861669527706;0.6214801893845003;0.91137207;0.76695734;0.98111427;0.39446798;0.9054648;0.6286284712294268;0.9003008261494254;0.23990829288959503;0.575;0.9134199;0.77348065;0.985273;0.35;0.24364537000656128;0.23617114126682281
74;0.2667187452316284;0.27213695645332336;0.2611958980560303;0.9004138;0.6673914610858491;0.9132426929218036;0.613256915026165;0.9100637;0.7683109;0.9817425;0.38425118;0.9054648;0.6355190010523557;0.9004211566091954;0.23866264522075653;0.59;0.91369545;0.7704918;0.98491377;0.3525;0.24213309586048126;0.23519209027290344
