Feature,Mean_Abs_SHAP_Reference,Rank_Reference,Mean_Abs_SHAP_Perturbed,Rank_Perturbed,SHAP_Change,Absolute_SHAP_Change,Rank_Change
Platelets_full_min,0.018728841,94,0.018117253,100,-0.00061158836,0.00061158836,6
Potassium_full_min,0.011981295,122,0.011419848,127,-0.0005614478,0.0005614478,5
Diastolic blood pressure_last10%_max,0.019859236,89,0.01930645,96,-0.0005527865,0.0005527865,7
Platelets_last25%_std,0.015941134,105,0.015403327,109,-0.0005378071,0.0005378071,4
Glucose_full_max,0.016426587,103,0.015891777,106,-0.0005348101,0.0005348101,3
Fraction inspired oxygen_full_max,0.014882178,113,0.014361287,113,-0.0005208915,0.0005208915,0
Sodium_full_std,0.012123267,119,0.012638595,120,0.0005153278,0.0005153278,1
Systolic blood pressure_full_mean,0.04272054,42,0.042212263,47,-0.0005082786,0.0005082786,5
White blood cell count_last25%_std,0.014191545,115,0.014698681,111,0.0005071368,0.0005071368,-4
Glucose_last10%_max,0.007971776,145,0.008478599,145,0.00050682295,0.00050682295,0
Glucose_last10%_mean,0.011364035,126,0.010895684,128,-0.00046835095,0.00046835095,2
Diastolic blood pressure_last10%_min,0.027218431,69,0.026750976,74,-0.00046745501,0.00046745501,5
Platelets_last10%_min,0.034614794,54,0.035070844,54,0.00045605004,0.00045605004,0
Heart Rate_last10%_min,0.021190774,86,0.021637265,87,0.00044649094,0.00044649094,1
Systolic blood pressure_full_min,0.03699296,51,0.036561836,52,-0.00043112412,0.00043112412,1
Prothrombin time_full_std,0.00675847,150,0.0071886387,152,0.00043016858,0.00043016858,2
Mean blood pressure_last10%_min,0.012713177,117,0.0131351715,118,0.00042199437,0.00042199437,1
Hemoglobin_full_min,0.009783354,137,0.009362448,137,-0.00042090565,0.00042090565,0
Systolic blood pressure_last10%_min,0.011874778,123,0.011462249,126,-0.00041252933,0.00041252933,3
Glucose_full_mean,0.0094979685,139,0.00909186,139,-0.0004061088,0.0004061088,0
Hematocrit_last25%_std,0.0015722838,171,0.0012120054,174,-0.0003602784,0.0003602784,3
Temperature_last25%_min,0.08674692,10,0.08710582,13,0.00035889447,0.00035889447,3
Hematocrit_full_std,0.035320956,52,0.034966417,55,-0.0003545396,0.0003545396,3
Sodium_last10%_min,0.014593287,114,0.014253767,114,-0.00033952016,0.00033952016,0
Systolic blood pressure_last25%_max,0.01064507,129,0.010315837,131,-0.00032923277,0.00032923277,2
White blood cell count_full_max,0.0067476616,151,0.006434671,155,-0.0003129905,0.0003129905,4
Hematocrit_full_min,0.009886995,136,0.0101983445,132,0.00031134952,0.00031134952,-4
Systolic blood pressure_last10%_std,0.0049412576,160,0.0052301134,161,0.00028885575,0.00028885575,1
Respiratory rate_last10%_min,0.0058071767,157,0.0060544033,157,0.00024722656,0.00024722656,0
Fraction inspired oxygen_full_min,0.019411929,90,0.019647967,92,0.00023603812,0.00023603812,2
Creatinine_full_mean,0.019158827,92,0.019360723,94,0.00020189583,0.00020189583,2
Sodium_last25%_std,0.0063802935,152,0.006199844,156,-0.00018044934,0.00018044934,4
Glascow coma scale verbal response_last25%_std,0.0033383595,165,0.0031592234,166,-0.00017913617,0.00017913617,1
Potassium_last25%_min,0.015353713,107,0.015526688,108,0.00017297454,0.00017297454,1
Glascow coma scale verbal response_full_std,0.041567333,45,0.04172285,48,0.00015551597,0.00015551597,3
Mean blood pressure_full_min,0.011539852,125,0.011691142,124,0.00015128963,0.00015128963,-1
Systolic blood pressure_last25%_std,0.010574673,131,0.010424234,130,-0.00015043933,0.00015043933,-1
Glucose_full_min,0.032460805,57,0.032313276,57,-0.00014752895,0.00014752895,0
pH_full_mean,0.007928332,146,0.0080737835,148,0.00014545117,0.00014545117,2
Prothrombin time_full_max,0.031246148,62,0.031107077,59,-0.00013907067,0.00013907067,-3
Prothrombin time_full_mean,0.012088537,120,0.011949808,123,-0.00013872888,0.00013872888,3
Fraction inspired oxygen_last25%_min,0.04777078,40,0.047907323,39,0.00013654307,0.00013654307,-1
ICU_Trauma SICU (TSICU),0.0028312714,166,0.0029522215,167,0.000120950164,0.000120950164,1
Respiratory rate_last25%_max,0.011997761,121,0.012113815,122,0.00011605397,0.00011605397,1
